c_w,d_tresh,numGapJns,rep,spikeRate
2.2,1.2,2.0,2,0.0
2.4,1.2,2.0,0,0.0
2.4,1.2,2.0,1,0.0
2.4,1.2,2.0,2,0.0
2.6,1.2,2.0,0,0.0
2.6,1.2,2.0,1,0.0
2.6,1.2,2.0,2,0.0
2.8,1.2,2.0,0,0.0
2.8,1.2,2.0,1,0.0
2.8,1.2,2.0,2,0.0
3.0,1.2,2.0,0,0.0
3.0,1.2,2.0,1,0.0
3.0,1.2,2.0,2,0.0
3.2,1.2,2.0,0,0.0
3.2,1.2,2.0,1,0.0
3.2,1.2,2.0,2,0.0
3.4,1.2,2.0,0,0.0
3.4,1.2,2.0,1,0.0
3.4,1.2,2.0,2,0.0
3.6,1.2,2.0,0,0.0
3.6,1.2,2.0,1,0.0
3.6,1.2,2.0,2,0.0
3.8,1.2,2.0,0,0.0
3.8,1.2,2.0,1,0.0
3.8,1.2,2.0,2,0.0
0.0,1.3,0.0,0,27.08
0.0,1.3,0.0,1,26.16
0.0,1.3,0.0,2,26.66
0.2,1.3,2.0,0,0.42
0.2,1.3,2.0,1,22.12
0.2,1.3,2.0,2,24.0
0.4,1.3,2.0,0,0.0
0.4,1.3,2.0,1,0.0
0.4,1.3,2.0,2,0.0
0.6,1.3,2.0,0,0.0
0.6,1.3,2.0,1,0.0
0.6,1.3,2.0,2,0.0
0.8,1.3,2.0,0,0.0
0.8,1.3,2.0,1,0.0
0.8,1.3,2.0,2,0.0
1.0,1.3,2.0,0,0.0
1.0,1.3,2.0,1,0.0
1.0,1.3,2.0,2,0.0
1.2,1.3,2.0,0,0.0
1.2,1.3,2.0,1,0.0
1.2,1.3,2.0,2,0.0
1.4,1.3,2.0,0,0.0
1.4,1.3,2.0,1,0.0
1.4,1.3,2.0,2,0.0
1.6,1.3,2.0,0,0.0
1.6,1.3,2.0,1,0.0
1.6,1.3,2.0,2,0.0
1.8,1.3,2.0,0,0.0
1.8,1.3,2.0,1,0.0
1.8,1.3,2.0,2,0.0
2.0,1.3,2.0,0,0.0
2.0,1.3,2.0,1,0.0
2.0,1.3,2.0,2,0.0
2.2,1.3,2.0,0,0.0
2.2,1.3,2.0,1,0.0
2.2,1.3,2.0,2,0.0
2.4,1.3,2.0,0,0.0
2.4,1.3,2.0,1,0.0
2.4,1.3,2.0,2,0.0
2.6,1.3,2.0,0,0.0
2.6,1.3,2.0,1,0.0
2.6,1.3,2.0,2,0.0
2.8,1.3,2.0,0,0.0
2.8,1.3,2.0,1,0.0
2.8,1.3,2.0,2,0.0
3.0,1.3,2.0,0,0.0
3.0,1.3,2.0,1,0.0
3.0,1.3,2.0,2,0.0
3.2,1.3,2.0,0,0.0
3.2,1.3,2.0,1,0.0
3.2,1.3,2.0,2,0.0
3.4,1.3,2.0,0,0.0
3.4,1.3,2.0,1,0.0
3.4,1.3,2.0,2,0.0
3.6,1.3,2.0,0,0.0
3.6,1.3,2.0,1,0.0
3.6,1.3,2.0,2,0.0
3.8,1.3,2.0,0,0.0
3.8,1.3,2.0,1,0.0
3.8,1.3,2.0,2,0.0
0.0,1.4,0.0,0,26.0
0.0,1.4,0.0,1,23.6
0.0,1.4,0.0,2,25.2
0.2,1.4,2.0,0,20.08
0.2,1.4,2.0,1,22.4
0.2,1.4,2.0,2,21.34
0.4,1.4,2.0,0,0.0
0.4,1.4,2.0,1,0.0
0.4,1.4,2.0,2,0.0
0.6,1.4,2.0,0,0.0
0.6,1.4,2.0,1,0.0
0.6,1.4,2.0,2,0.0
0.8,1.4,2.0,0,0.0
0.8,1.4,2.0,1,0.0
0.8,1.4,2.0,2,0.0
1.0,1.4,2.0,0,0.0
1.0,1.4,2.0,1,0.0
1.0,1.4,2.0,2,0.0
1.2,1.4,2.0,0,0.0
1.2,1.4,2.0,1,0.0
1.2,1.4,2.0,2,0.0
1.4,1.4,2.0,0,0.0
1.4,1.4,2.0,1,0.0
1.4,1.4,2.0,2,0.0
1.6,1.4,2.0,0,0.0
1.6,1.4,2.0,1,0.0
1.6,1.4,2.0,2,0.0
1.8,1.4,2.0,0,0.0
1.8,1.4,2.0,1,0.0
1.8,1.4,2.0,2,0.0
2.0,1.4,2.0,0,0.0
2.0,1.4,2.0,1,0.0
2.0,1.4,2.0,2,0.0
2.2,1.4,2.0,0,0.0
2.2,1.4,2.0,1,0.0
2.2,1.4,2.0,2,0.0
2.4,1.4,2.0,0,0.0
2.4,1.4,2.0,1,0.0
2.4,1.4,2.0,2,0.0
2.6,1.4,2.0,0,0.0
2.6,1.4,2.0,1,0.0
2.6,1.4,2.0,2,0.0
2.8,1.4,2.0,0,0.0
2.8,1.4,2.0,1,0.0
2.8,1.4,2.0,2,0.0
3.0,1.4,2.0,0,0.0
3.0,1.4,2.0,1,0.0
3.0,1.4,2.0,2,0.0
3.2,1.4,2.0,0,0.0
3.2,1.4,2.0,1,0.0
3.2,1.4,2.0,2,0.0
3.4,1.4,2.0,0,0.0
3.4,1.4,2.0,1,0.0
3.4,1.4,2.0,2,0.0
3.6,1.4,2.0,0,0.0
3.6,1.4,2.0,1,0.0
3.6,1.4,2.0,2,0.0
3.8,1.4,2.0,0,0.0
3.8,1.4,2.0,1,0.0
3.8,1.4,2.0,2,0.0
0.0,1.5,0.0,0,26.14
0.0,1.5,0.0,1,24.0
0.0,1.5,0.0,2,26.18
0.2,1.5,4.0,0,0.0
0.2,1.5,4.0,1,0.0
0.2,1.5,4.0,2,0.0
0.4,1.5,4.0,0,0.0
0.4,1.5,4.0,1,0.0
0.4,1.5,4.0,2,0.0
0.6,1.5,4.0,0,0.0
0.6,1.5,4.0,1,0.0
0.6,1.5,4.0,2,0.0
0.8,1.5,4.0,0,0.0
0.8,1.5,4.0,1,0.0
0.8,1.5,4.0,2,0.0
1.0,1.5,4.0,0,0.0
1.0,1.5,4.0,1,0.0
1.0,1.5,4.0,2,0.0
1.2,1.5,4.0,0,0.0
1.2,1.5,4.0,1,0.0
1.2,1.5,4.0,2,0.0
1.4,1.5,4.0,0,0.0
1.4,1.5,4.0,1,0.0
1.4,1.5,4.0,2,0.0
1.6,1.5,4.0,0,0.0
1.6,1.5,4.0,1,0.0
1.6,1.5,4.0,2,0.0
1.8,1.5,4.0,0,0.0
1.8,1.5,4.0,1,0.0
1.8,1.5,4.0,2,0.0
2.0,1.5,4.0,0,0.0
2.0,1.5,4.0,1,0.0
2.0,1.5,4.0,2,0.0
2.2,1.5,4.0,0,0.0
2.2,1.5,4.0,1,0.0
2.2,1.5,4.0,2,0.0
2.4,1.5,4.0,0,0.0
2.4,1.5,4.0,1,0.0
2.4,1.5,4.0,2,0.0
2.6,1.5,4.0,0,0.0
2.6,1.5,4.0,1,0.0
2.6,1.5,4.0,2,0.0
2.8,1.5,4.0,0,0.0
2.8,1.5,4.0,1,0.0
2.8,1.5,4.0,2,0.0
3.0,1.5,4.0,0,0.0
3.0,1.5,4.0,1,0.0
3.0,1.5,4.0,2,0.0
3.2,1.5,4.0,0,0.0
3.2,1.5,4.0,1,0.0
3.2,1.5,4.0,2,0.0
3.4,1.5,4.0,0,0.0
3.4,1.5,4.0,1,0.0
3.4,1.5,4.0,2,0.0
3.6,1.5,4.0,0,0.0
3.6,1.5,4.0,1,0.0
3.6,1.5,4.0,2,0.0
3.8,1.5,4.0,0,0.0
3.8,1.5,4.0,1,0.0
3.8,1.5,4.0,2,0.0
0.0,1.6,0.0,0,25.74
0.0,1.6,0.0,1,25.44
0.0,1.6,0.0,2,26.0
0.2,1.6,4.0,0,0.0
0.2,1.6,4.0,1,0.0
0.2,1.6,4.0,2,0.0
0.4,1.6,4.0,0,0.0
0.4,1.6,4.0,1,0.0
0.4,1.6,4.0,2,0.0
0.6,1.6,4.0,0,0.0
0.6,1.6,4.0,1,0.0
0.6,1.6,4.0,2,0.0
0.8,1.6,4.0,0,0.0
0.8,1.6,4.0,1,0.0
0.8,1.6,4.0,2,0.0
1.0,1.6,4.0,0,0.0
1.0,1.6,4.0,1,0.0
1.0,1.6,4.0,2,0.0
1.2,1.6,4.0,0,0.0
1.2,1.6,4.0,1,0.0
1.2,1.6,4.0,2,0.0
1.4,1.6,4.0,0,0.0
1.4,1.6,4.0,1,0.0
1.4,1.6,4.0,2,0.0
1.6,1.6,4.0,0,0.0
1.6,1.6,4.0,1,0.0
1.6,1.6,4.0,2,0.0
1.8,1.6,4.0,0,0.0
1.8,1.6,4.0,1,0.0
1.8,1.6,4.0,2,0.0
2.0,1.6,4.0,0,0.0
2.0,1.6,4.0,1,0.0
2.0,1.6,4.0,2,0.0
2.2,1.6,4.0,0,0.0
2.2,1.6,4.0,1,0.0
2.2,1.6,4.0,2,0.0
2.4,1.6,4.0,0,0.0
2.4,1.6,4.0,1,0.0
2.4,1.6,4.0,2,0.0
2.6,1.6,4.0,0,0.0
2.6,1.6,4.0,1,0.0
2.6,1.6,4.0,2,0.0
2.8,1.6,4.0,0,0.0
2.8,1.6,4.0,1,0.0
2.8,1.6,4.0,2,0.0
3.0,1.6,4.0,0,0.0
3.0,1.6,4.0,1,0.0
3.0,1.6,4.0,2,0.0
3.2,1.6,4.0,0,0.0
3.2,1.6,4.0,1,0.0
3.2,1.6,4.0,2,0.0
3.4,1.6,4.0,0,0.0
3.4,1.6,4.0,1,0.0
3.4,1.6,4.0,2,0.0
3.6,1.6,4.0,0,0.0
3.6,1.6,4.0,1,0.0
3.6,1.6,4.0,2,0.0
3.8,1.6,4.0,0,0.0
3.8,1.6,4.0,1,0.0
3.8,1.6,4.0,2,0.0
0.0,1.7,0.0,0,27.3
0.0,1.7,0.0,1,26.3
0.0,1.7,0.0,2,26.14
0.2,1.7,4.0,0,0.0
0.2,1.7,4.0,1,0.0
0.2,1.7,4.0,2,0.0
0.4,1.7,4.0,0,0.0
0.4,1.7,4.0,1,0.0
0.4,1.7,4.0,2,0.0
0.6,1.7,4.0,0,0.0
0.6,1.7,4.0,1,0.0
0.6,1.7,4.0,2,0.0
0.8,1.7,4.0,0,0.0
0.8,1.7,4.0,1,0.0
0.8,1.7,4.0,2,0.0
1.0,1.7,4.0,0,0.0
1.0,1.7,4.0,1,0.0
1.0,1.7,4.0,2,0.0
1.2,1.7,4.0,0,0.0
1.2,1.7,4.0,1,0.0
1.2,1.7,4.0,2,0.0
1.4,1.7,4.0,0,0.0
1.4,1.7,4.0,1,0.0
1.4,1.7,4.0,2,0.0
1.6,1.7,4.0,0,0.0
1.6,1.7,4.0,1,0.0
1.6,1.7,4.0,2,0.0
1.8,1.7,4.0,0,0.0
1.8,1.7,4.0,1,0.0
1.8,1.7,4.0,2,0.0
2.0,1.7,4.0,0,0.0
2.0,1.7,4.0,1,0.0
2.0,1.7,4.0,2,0.0
2.2,1.7,4.0,0,0.0
2.2,1.7,4.0,1,0.0
2.2,1.7,4.0,2,0.0
2.4,1.7,4.0,0,0.0
2.4,1.7,4.0,1,0.0
2.4,1.7,4.0,2,0.0
2.6,1.7,4.0,0,0.0
2.6,1.7,4.0,1,0.0
2.6,1.7,4.0,2,0.0
2.8,1.7,4.0,0,0.0
2.8,1.7,4.0,1,0.0
2.8,1.7,4.0,2,0.0
3.0,1.7,4.0,0,0.0
3.0,1.7,4.0,1,0.0
3.0,1.7,4.0,2,0.0
3.2,1.7,4.0,0,0.0
3.2,1.7,4.0,1,0.0
3.2,1.7,4.0,2,0.0
3.4,1.7,4.0,0,0.0
3.4,1.7,4.0,1,0.0
3.4,1.7,4.0,2,0.0
3.6,1.7,4.0,0,0.0
3.6,1.7,4.0,1,0.0
3.6,1.7,4.0,2,0.0
3.8,1.7,4.0,0,0.0
3.8,1.7,4.0,1,0.0
3.8,1.7,4.0,2,0.0
0.0,1.8,0.0,0,26.42
0.0,1.8,0.0,1,26.0
0.0,1.8,0.0,2,23.84
0.2,1.8,4.0,0,0.0
0.2,1.8,4.0,1,0.0
0.2,1.8,4.0,2,0.0
0.4,1.8,4.0,0,0.0
0.4,1.8,4.0,1,0.0
0.4,1.8,4.0,2,0.0
0.6,1.8,4.0,0,0.0
0.6,1.8,4.0,1,0.0
0.6,1.8,4.0,2,0.0
0.8,1.8,4.0,0,0.0
0.8,1.8,4.0,1,0.0
0.8,1.8,4.0,2,0.0
1.0,1.8,4.0,0,0.0
1.0,1.8,4.0,1,0.0
1.0,1.8,4.0,2,0.0
1.2,1.8,4.0,0,0.0
1.2,1.8,4.0,1,0.0
1.2,1.8,4.0,2,0.0
1.4,1.8,4.0,0,0.0
1.4,1.8,4.0,1,0.0
1.4,1.8,4.0,2,0.0
1.6,1.8,4.0,0,0.0
1.6,1.8,4.0,1,0.0
1.6,1.8,4.0,2,0.0
1.8,1.8,4.0,0,0.0
1.8,1.8,4.0,1,0.0
1.8,1.8,4.0,2,0.0
2.0,1.8,4.0,0,0.0
2.0,1.8,4.0,1,0.0
2.0,1.8,4.0,2,0.0
2.2,1.8,4.0,0,0.0
2.2,1.8,4.0,1,0.0
2.2,1.8,4.0,2,0.0
2.4,1.8,4.0,0,0.0
2.4,1.8,4.0,1,0.0
2.4,1.8,4.0,2,0.0
2.6,1.8,4.0,0,0.0
2.6,1.8,4.0,1,0.0
2.6,1.8,4.0,2,0.0
2.8,1.8,4.0,0,0.0
2.8,1.8,4.0,1,0.0
2.8,1.8,4.0,2,0.0
3.0,1.8,4.0,0,0.0
3.0,1.8,4.0,1,0.0
3.0,1.8,4.0,2,0.0
3.2,1.8,4.0,0,0.0
3.2,1.8,4.0,1,0.0
3.2,1.8,4.0,2,0.0
3.4,1.8,4.0,0,0.0
3.4,1.8,4.0,1,0.0
3.4,1.8,4.0,2,0.0
3.6,1.8,4.0,0,0.0
3.6,1.8,4.0,1,0.0
3.6,1.8,4.0,2,0.0
3.8,1.8,4.0,0,0.0
3.8,1.8,4.0,1,0.0
3.8,1.8,4.0,2,0.0
0.0,1.9,0.0,0,26.74
0.0,1.9,0.0,1,24.12
0.0,1.9,0.0,2,24.04
0.2,1.9,4.0,0,0.0
0.2,1.9,4.0,1,0.0
0.2,1.9,4.0,2,0.0
0.4,1.9,4.0,0,0.0
0.4,1.9,4.0,1,0.0
0.4,1.9,4.0,2,0.0
0.6,1.9,4.0,0,0.0
0.6,1.9,4.0,1,0.0
0.6,1.9,4.0,2,0.0
0.8,1.9,4.0,0,0.0
0.8,1.9,4.0,1,0.0
0.8,1.9,4.0,2,0.0
1.0,1.9,4.0,0,0.0
1.0,1.9,4.0,1,0.0
1.0,1.9,4.0,2,0.0
1.2,1.9,4.0,0,0.0
1.2,1.9,4.0,1,0.0
1.2,1.9,4.0,2,0.0
1.4,1.9,4.0,0,0.0
1.4,1.9,4.0,1,0.0
1.4,1.9,4.0,2,0.0
1.6,1.9,4.0,0,0.0
1.6,1.9,4.0,1,0.0
1.6,1.9,4.0,2,0.0
1.8,1.9,4.0,0,0.0
1.8,1.9,4.0,1,0.0
1.8,1.9,4.0,2,0.0
2.0,1.9,4.0,0,0.0
2.0,1.9,4.0,1,0.0
2.0,1.9,4.0,2,0.0
2.2,1.9,4.0,0,0.0
2.2,1.9,4.0,1,0.0
2.2,1.9,4.0,2,0.0
2.4,1.9,4.0,0,0.0
2.4,1.9,4.0,1,0.0
2.4,1.9,4.0,2,0.0
2.6,1.9,4.0,0,0.0
2.6,1.9,4.0,1,0.0
2.6,1.9,4.0,2,0.0
2.8,1.9,4.0,0,0.0
2.8,1.9,4.0,1,0.0
2.8,1.9,4.0,2,0.0
3.0,1.9,4.0,0,0.0
3.0,1.9,4.0,1,0.0
3.0,1.9,4.0,2,0.0
3.2,1.9,4.0,0,0.0
3.2,1.9,4.0,1,0.0
3.2,1.9,4.0,2,0.0
3.4,1.9,4.0,0,0.0
3.4,1.9,4.0,1,0.0
3.4,1.9,4.0,2,0.0
3.6,1.9,4.0,0,0.0
3.6,1.9,4.0,1,0.0
3.6,1.9,4.0,2,0.0
3.8,1.9,4.0,0,0.0
3.8,1.9,4.0,1,0.0
3.8,1.9,4.0,2,0.0
0.0,2.0,0.0,0,26.4
0.0,2.0,0.0,1,27.16
0.0,2.0,0.0,2,25.74
0.2,2.0,6.0,0,0.0
0.2,2.0,6.0,1,0.0
0.2,2.0,6.0,2,0.0
0.4,2.0,6.0,0,0.0
0.4,2.0,6.0,1,0.0
0.4,2.0,6.0,2,0.0
0.6,2.0,6.0,0,0.0
0.6,2.0,6.0,1,0.0
0.6,2.0,6.0,2,0.0
0.8,2.0,6.0,0,0.0
0.8,2.0,6.0,1,0.0
0.8,2.0,6.0,2,0.0
1.0,2.0,6.0,0,0.0
1.0,2.0,6.0,1,0.0
1.0,2.0,6.0,2,0.0
1.2,2.0,6.0,0,0.0
1.2,2.0,6.0,1,0.0
1.2,2.0,6.0,2,0.0
1.4,2.0,6.0,0,0.0
1.4,2.0,6.0,1,0.0
1.4,2.0,6.0,2,0.0
1.6,2.0,6.0,0,0.0
1.6,2.0,6.0,1,0.0
1.6,2.0,6.0,2,0.0
1.8,2.0,6.0,0,0.0
1.8,2.0,6.0,1,0.0
1.8,2.0,6.0,2,0.0
2.0,2.0,6.0,0,0.0
2.0,2.0,6.0,1,0.0
2.0,2.0,6.0,2,0.0
2.2,2.0,6.0,0,0.0
2.2,2.0,6.0,1,0.0
2.2,2.0,6.0,2,0.0
2.4,2.0,6.0,0,0.0
2.4,2.0,6.0,1,0.0
2.4,2.0,6.0,2,0.0
2.6,2.0,6.0,0,0.0
2.6,2.0,6.0,1,0.0
2.6,2.0,6.0,2,0.0
2.8,2.0,6.0,0,0.0
2.8,2.0,6.0,1,0.0
2.8,2.0,6.0,2,0.0
3.0,2.0,6.0,0,0.0
3.0,2.0,6.0,1,0.0
3.0,2.0,6.0,2,0.0
3.2,2.0,6.0,0,0.0
3.2,2.0,6.0,1,0.0
3.2,2.0,6.0,2,0.0
3.4,2.0,6.0,0,0.0
3.4,2.0,6.0,1,0.0
3.4,2.0,6.0,2,0.0
3.6,2.0,6.0,0,0.0
3.6,2.0,6.0,1,0.0
3.6,2.0,6.0,2,0.0
3.8,2.0,6.0,0,0.0
3.8,2.0,6.0,1,0.0
3.8,2.0,6.0,2,0.0
0.0,2.1,0.0,0,25.2
0.0,2.1,0.0,1,23.72
0.0,2.1,0.0,2,26.88
0.2,2.1,6.0,0,0.0
0.2,2.1,6.0,1,0.0
0.2,2.1,6.0,2,0.0
0.4,2.1,6.0,0,0.0
0.4,2.1,6.0,1,0.0
0.4,2.1,6.0,2,0.0
0.6,2.1,6.0,0,0.0
0.6,2.1,6.0,1,0.0
0.6,2.1,6.0,2,0.0
0.8,2.1,6.0,0,0.0
0.8,2.1,6.0,1,0.0
0.8,2.1,6.0,2,0.0
1.0,2.1,6.0,0,0.0
1.0,2.1,6.0,1,0.0
1.0,2.1,6.0,2,0.0
1.2,2.1,6.0,0,0.0
1.2,2.1,6.0,1,0.0
1.2,2.1,6.0,2,0.0
1.4,2.1,6.0,0,0.0
1.4,2.1,6.0,1,0.0
1.4,2.1,6.0,2,0.0
1.6,2.1,6.0,0,0.0
1.6,2.1,6.0,1,0.0
1.6,2.1,6.0,2,0.0
1.8,2.1,6.0,0,0.0
1.8,2.1,6.0,1,0.0
1.8,2.1,6.0,2,0.0
2.0,2.1,6.0,0,0.0
2.0,2.1,6.0,1,0.0
2.0,2.1,6.0,2,0.0
2.2,2.1,6.0,0,0.0
2.2,2.1,6.0,1,0.0
2.2,2.1,6.0,2,0.0
2.4,2.1,6.0,0,0.0
2.4,2.1,6.0,1,0.0
2.4,2.1,6.0,2,0.0
2.6,2.1,6.0,0,0.0
2.6,2.1,6.0,1,0.0
2.6,2.1,6.0,2,0.0
2.8,2.1,6.0,0,0.0
2.8,2.1,6.0,1,0.0
2.8,2.1,6.0,2,0.0
3.0,2.1,6.0,0,0.0
3.0,2.1,6.0,1,0.0
3.0,2.1,6.0,2,0.0
3.2,2.1,6.0,0,0.0
3.2,2.1,6.0,1,0.0
3.2,2.1,6.0,2,0.0
3.4,2.1,6.0,0,0.0
3.4,2.1,6.0,1,0.0
3.4,2.1,6.0,2,0.0
3.6,2.1,6.0,0,0.0
3.6,2.1,6.0,1,0.0
3.6,2.1,6.0,2,0.0
3.8,2.1,6.0,0,0.0
3.8,2.1,6.0,1,0.0
3.8,2.1,6.0,2,0.0
0.0,2.2,0.0,0,25.02
0.0,2.2,0.0,1,24.34
0.0,2.2,0.0,2,24.78
0.2,2.2,6.0,0,0.0
0.2,2.2,6.0,1,0.0
0.2,2.2,6.0,2,0.0
0.4,2.2,6.0,0,0.0
0.4,2.2,6.0,1,0.0
0.4,2.2,6.0,2,0.0
0.6,2.2,6.0,0,0.0
0.6,2.2,6.0,1,0.0
0.6,2.2,6.0,2,0.0
0.8,2.2,6.0,0,0.0
0.8,2.2,6.0,1,0.0
0.8,2.2,6.0,2,0.0
1.0,2.2,6.0,0,0.0
1.0,2.2,6.0,1,0.0
1.0,2.2,6.0,2,0.0
1.2,2.2,6.0,0,0.0
1.2,2.2,6.0,1,0.0
1.2,2.2,6.0,2,0.0
1.4,2.2,6.0,0,0.0
1.4,2.2,6.0,1,0.0
1.4,2.2,6.0,2,0.0
1.6,2.2,6.0,0,0.0
1.6,2.2,6.0,1,0.0
1.6,2.2,6.0,2,0.0
1.8,2.2,6.0,0,0.0
1.8,2.2,6.0,1,0.0
1.8,2.2,6.0,2,0.0
2.0,2.2,6.0,0,0.0
2.0,2.2,6.0,1,0.0
2.0,2.2,6.0,2,0.0
2.2,2.2,6.0,0,0.0
2.2,2.2,6.0,1,0.0
2.2,2.2,6.0,2,0.0
2.4,2.2,6.0,0,0.0
2.4,2.2,6.0,1,0.0
2.4,2.2,6.0,2,0.0
2.6,2.2,6.0,0,0.0
2.6,2.2,6.0,1,0.0
2.6,2.2,6.0,2,0.0
2.8,2.2,6.0,0,0.0
2.8,2.2,6.0,1,0.0
2.8,2.2,6.0,2,0.0
3.0,2.2,6.0,0,0.0
3.0,2.2,6.0,1,0.0
3.0,2.2,6.0,2,0.0
3.2,2.2,6.0,0,0.0
3.2,2.2,6.0,1,0.0
3.2,2.2,6.0,2,0.0
3.4,2.2,6.0,0,0.0
3.4,2.2,6.0,1,0.0
3.4,2.2,6.0,2,0.0
3.6,2.2,6.0,0,0.0
3.6,2.2,6.0,1,0.0
3.6,2.2,6.0,2,0.0
3.8,2.2,6.0,0,0.0
3.8,2.2,6.0,1,0.0
3.8,2.2,6.0,2,0.0
0.0,2.3,0.0,0,25.22
0.0,2.3,0.0,1,26.5
0.0,2.3,0.0,2,24.0
0.2,2.3,10.0,0,0.0
0.2,2.3,10.0,1,0.0
0.2,2.3,10.0,2,0.0
0.4,2.3,10.0,0,0.0
0.4,2.3,10.0,1,0.0
0.4,2.3,10.0,2,0.0
0.6,2.3,10.0,0,0.0
0.6,2.3,10.0,1,0.0
0.6,2.3,10.0,2,0.0
0.8,2.3,10.0,0,0.0
0.8,2.3,10.0,1,0.0
0.8,2.3,10.0,2,0.0
1.0,2.3,10.0,0,0.0
1.0,2.3,10.0,1,0.0
1.0,2.3,10.0,2,0.0
1.2,2.3,10.0,0,0.0
1.2,2.3,10.0,1,0.0
1.2,2.3,10.0,2,0.0
1.4,2.3,10.0,0,0.0
1.4,2.3,10.0,1,0.0
1.4,2.3,10.0,2,0.0
1.6,2.3,10.0,0,0.0
1.6,2.3,10.0,1,0.0
1.6,2.3,10.0,2,0.0
1.8,2.3,10.0,0,0.0
1.8,2.3,10.0,1,0.0
1.8,2.3,10.0,2,0.0
2.0,2.3,10.0,0,0.0
2.0,2.3,10.0,1,0.0
2.0,2.3,10.0,2,0.0
2.2,2.3,10.0,0,0.0
2.2,2.3,10.0,1,0.0
2.2,2.3,10.0,2,0.0
2.4,2.3,10.0,0,0.0
2.4,2.3,10.0,1,0.0
2.4,2.3,10.0,2,0.0
2.6,2.3,10.0,0,0.0
2.6,2.3,10.0,1,0.0
2.6,2.3,10.0,2,0.0
2.8,2.3,10.0,0,0.0
2.8,2.3,10.0,1,0.0
2.8,2.3,10.0,2,0.0
3.0,2.3,10.0,0,0.0
3.0,2.3,10.0,1,0.0
3.0,2.3,10.0,2,0.0
3.2,2.3,10.0,0,0.0
3.2,2.3,10.0,1,0.0
3.2,2.3,10.0,2,0.0
3.4,2.3,10.0,0,0.0
3.4,2.3,10.0,1,0.0
3.4,2.3,10.0,2,0.0
3.6,2.3,10.0,0,0.0
3.6,2.3,10.0,1,0.0
3.6,2.3,10.0,2,0.0
3.8,2.3,10.0,0,0.0
3.8,2.3,10.0,1,0.0
3.8,2.3,10.0,2,0.0
0.0,2.4,0.0,0,23.72
0.0,2.4,0.0,1,27.1
0.0,2.4,0.0,2,26.0
0.2,2.4,10.0,0,0.0
0.2,2.4,10.0,1,0.0
0.2,2.4,10.0,2,0.0
0.4,2.4,10.0,0,0.0
0.4,2.4,10.0,1,0.0
0.4,2.4,10.0,2,0.0
0.6,2.4,10.0,0,0.0
0.6,2.4,10.0,1,0.0
0.6,2.4,10.0,2,0.0
0.8,2.4,10.0,0,0.0
0.8,2.4,10.0,1,0.0
0.8,2.4,10.0,2,0.0
1.0,2.4,10.0,0,0.0
1.0,2.4,10.0,1,0.0
1.0,2.4,10.0,2,0.0
1.2,2.4,10.0,0,0.0
1.2,2.4,10.0,1,0.0
1.2,2.4,10.0,2,0.0
1.4,2.4,10.0,0,0.0
1.4,2.4,10.0,1,0.0
1.4,2.4,10.0,2,0.0
1.6,2.4,10.0,0,0.0
1.6,2.4,10.0,1,0.0
1.6,2.4,10.0,2,0.0
1.8,2.4,10.0,0,0.0
1.8,2.4,10.0,1,0.0
1.8,2.4,10.0,2,0.0
2.0,2.4,10.0,0,0.0
2.0,2.4,10.0,1,0.0
2.0,2.4,10.0,2,0.0
2.2,2.4,10.0,0,0.0
2.2,2.4,10.0,1,0.0
2.2,2.4,10.0,2,0.0
2.4,2.4,10.0,0,0.0
2.4,2.4,10.0,1,0.0
2.4,2.4,10.0,2,0.0
2.6,2.4,10.0,0,0.0
2.6,2.4,10.0,1,0.0
2.6,2.4,10.0,2,0.0
2.8,2.4,10.0,0,0.0
2.8,2.4,10.0,1,0.0
2.8,2.4,10.0,2,0.0
3.0,2.4,10.0,0,0.0
3.0,2.4,10.0,1,0.0
3.0,2.4,10.0,2,0.0
3.2,2.4,10.0,0,0.0
3.2,2.4,10.0,1,0.0
3.2,2.4,10.0,2,0.0
3.4,2.4,10.0,0,0.0
3.4,2.4,10.0,1,0.0
3.4,2.4,10.0,2,0.0
3.6,2.4,10.0,0,0.0
3.6,2.4,10.0,1,0.0
3.6,2.4,10.0,2,0.0
3.8,2.4,10.0,0,0.0
3.8,2.4,10.0,1,0.0
3.8,2.4,10.0,2,0.0
