c_w,k,numGapJns,rep,spikeRate
3.2,8,4.0,2,0.42
3.4,8,4.0,0,0.4
3.4,8,4.0,1,0.38
3.4,8,4.0,2,0.34
3.6,8,4.0,0,0.34
3.6,8,4.0,1,0.36
3.6,8,4.0,2,0.34
3.8,8,4.0,0,0.3
3.8,8,4.0,1,0.32
3.8,8,4.0,2,0.34
