c_w,k,numGapJns,rep,spikeRate
2.2,6,3.0,2,0.52
2.4,6,3.0,0,0.52
2.4,6,3.0,1,78.88
2.4,6,3.0,2,0.54
2.6,6,3.0,0,0.52
2.6,6,3.0,1,0.54
2.6,6,3.0,2,0.56
2.8,6,3.0,0,0.5
2.8,6,3.0,1,0.5
2.8,6,3.0,2,0.58
3.0,6,3.0,0,0.52
3.0,6,3.0,1,0.52
3.0,6,3.0,2,0.48
3.2,6,3.0,0,0.46
3.2,6,3.0,1,0.48
3.2,6,3.0,2,0.48
3.4,6,3.0,0,0.46
3.4,6,3.0,1,0.48
3.4,6,3.0,2,0.52
3.6,6,3.0,0,0.48
3.6,6,3.0,1,0.5
3.6,6,3.0,2,0.44
3.8,6,3.0,0,0.5
3.8,6,3.0,1,0.46
3.8,6,3.0,2,0.44
0.0,7,0.0,0,66.62
0.0,7,0.0,1,54.68
0.0,7,0.0,2,67.16
0.2,7,3.5,0,5.56
0.2,7,3.5,1,1.22
0.2,7,3.5,2,1.4
0.4,7,3.5,0,1.52
0.4,7,3.5,1,53.14
0.4,7,3.5,2,1.38
0.6,7,3.5,0,1.08
0.6,7,3.5,1,71.34
0.6,7,3.5,2,0.94
0.8,7,3.5,0,0.64
0.8,7,3.5,1,0.7
0.8,7,3.5,2,76.7
1.0,7,3.5,0,0.6
1.0,7,3.5,1,0.6
1.0,7,3.5,2,0.6
1.2,7,3.5,0,0.58
1.2,7,3.5,1,0.6
1.2,7,3.5,2,0.58
1.4,7,3.5,0,0.58
1.4,7,3.5,1,0.56
1.4,7,3.5,2,0.58
1.6,7,3.5,0,0.72
1.6,7,3.5,1,0.54
1.6,7,3.5,2,0.54
1.8,7,3.5,0,0.56
1.8,7,3.5,1,0.52
1.8,7,3.5,2,0.54
2.0,7,3.5,0,0.52
2.0,7,3.5,1,0.5
2.0,7,3.5,2,0.52
2.2,7,3.5,0,0.52
2.2,7,3.5,1,0.52
2.2,7,3.5,2,0.48
2.4,7,3.5,0,0.5
2.4,7,3.5,1,0.5
2.4,7,3.5,2,0.48
2.6,7,3.5,0,0.46
2.6,7,3.5,1,0.48
2.6,7,3.5,2,0.46
2.8,7,3.5,0,0.44
2.8,7,3.5,1,0.4
2.8,7,3.5,2,0.46
3.0,7,3.5,0,0.38
3.0,7,3.5,1,0.38
3.0,7,3.5,2,0.4
3.2,7,3.5,0,0.44
3.2,7,3.5,1,0.42
3.2,7,3.5,2,0.38
3.4,7,3.5,0,0.38
3.4,7,3.5,1,0.38
3.4,7,3.5,2,0.36
3.6,7,3.5,0,0.36
3.6,7,3.5,1,0.36
3.6,7,3.5,2,0.3
3.8,7,3.5,0,0.32
3.8,7,3.5,1,0.3
3.8,7,3.5,2,0.34
0.0,8,0.0,0,0.98
0.0,8,0.0,1,2.16
0.0,8,0.0,2,2.44
0.2,8,4.0,0,66.72
0.2,8,4.0,1,1.24
0.2,8,4.0,2,58.06
0.4,8,4.0,0,3.08
0.4,8,4.0,1,1.08
0.4,8,4.0,2,1.44
0.6,8,4.0,0,0.74
0.6,8,4.0,1,0.88
0.6,8,4.0,2,1.1
0.8,8,4.0,0,0.6
0.8,8,4.0,1,8.14
0.8,8,4.0,2,0.7
1.0,8,4.0,0,0.6
1.0,8,4.0,1,0.6
1.0,8,4.0,2,0.74
1.2,8,4.0,0,0.58
1.2,8,4.0,1,0.58
1.2,8,4.0,2,0.54
1.4,8,4.0,0,0.54
1.4,8,4.0,1,0.58
1.4,8,4.0,2,0.58
1.6,8,4.0,0,0.54
1.6,8,4.0,1,0.56
1.6,8,4.0,2,0.54
1.8,8,4.0,0,0.54
1.8,8,4.0,1,0.54
1.8,8,4.0,2,0.52
2.0,8,4.0,0,0.54
2.0,8,4.0,1,0.52
2.0,8,4.0,2,0.52
2.2,8,4.0,0,0.52
