c_w,k,numGapJns,rep,spikeRate
0.675,1,0.5,3,19.44
0.675,1,0.5,4,19.6
0.7,1,0.5,0,17.8
0.7,1,0.5,1,18.68
0.7,1,0.5,2,18.64
0.7,1,0.5,3,20.6
0.7,1,0.5,4,2.3
0.725,1,0.5,0,21.34
0.725,1,0.5,1,21.0
0.725,1,0.5,2,21.64
0.725,1,0.5,3,22.14
0.725,1,0.5,4,19.6
0.75,1,0.5,0,21.78
0.75,1,0.5,1,18.9
0.75,1,0.5,2,21.88
0.75,1,0.5,3,19.78
0.75,1,0.5,4,21.78
0.775,1,0.5,0,18.92
0.775,1,0.5,1,19.3
0.775,1,0.5,2,19.1
0.775,1,0.5,3,19.82
0.775,1,0.5,4,18.48
0.8,1,0.5,0,20.2
0.8,1,0.5,1,2.24
0.8,1,0.5,2,21.0
0.8,1,0.5,3,21.9
0.8,1,0.5,4,19.32
0.825,1,0.5,0,18.02
0.825,1,0.5,1,17.66
0.825,1,0.5,2,18.44
0.825,1,0.5,3,20.8
0.825,1,0.5,4,19.26
0.85,1,0.5,0,17.86
0.85,1,0.5,1,15.12
0.85,1,0.5,2,22.54
0.85,1,0.5,3,21.1
0.85,1,0.5,4,18.9
0.875,1,0.5,0,16.24
0.875,1,0.5,1,19.6
0.875,1,0.5,2,16.62
0.875,1,0.5,3,20.6
0.875,1,0.5,4,17.8
0.9,1,0.5,0,19.84
0.9,1,0.5,1,18.9
0.9,1,0.5,2,19.6
0.9,1,0.5,3,19.28
0.9,1,0.5,4,20.28
0.925,1,0.5,0,20.6
0.925,1,0.5,1,18.98
0.925,1,0.5,2,19.14
0.925,1,0.5,3,19.64
0.925,1,0.5,4,17.6
0.95,1,0.5,0,20.72
0.95,1,0.5,1,15.26
0.95,1,0.5,2,19.0
0.95,1,0.5,3,19.42
0.95,1,0.5,4,19.62
0.975,1,0.5,0,21.84
0.975,1,0.5,1,20.48
0.975,1,0.5,2,15.3
0.975,1,0.5,3,20.38
0.975,1,0.5,4,1.44
0.0,2,0.0,0,24.06
0.0,2,0.0,1,24.1
0.0,2,0.0,2,24.18
0.0,2,0.0,3,24.84
0.0,2,0.0,4,26.28
0.025,2,1.0,0,25.62
0.025,2,1.0,1,25.74
0.025,2,1.0,2,23.76
0.025,2,1.0,3,23.56
0.025,2,1.0,4,17.94
0.05,2,1.0,0,24.12
0.05,2,1.0,1,26.0
0.05,2,1.0,2,25.74
0.05,2,1.0,3,24.12
0.05,2,1.0,4,25.12
0.075,2,1.0,0,25.7
0.075,2,1.0,1,23.76
0.075,2,1.0,2,25.8
0.075,2,1.0,3,24.1
0.075,2,1.0,4,24.0
0.1,2,1.0,0,23.58
0.1,2,1.0,1,24.04
0.1,2,1.0,2,24.02
0.1,2,1.0,3,21.94
0.1,2,1.0,4,24.0
0.125,2,1.0,0,22.0
0.125,2,1.0,1,24.0
0.125,2,1.0,2,24.0
0.125,2,1.0,3,24.0
0.125,2,1.0,4,22.02
0.15,2,1.0,0,24.04
0.15,2,1.0,1,23.02
0.15,2,1.0,2,23.6
0.15,2,1.0,3,21.78
0.15,2,1.0,4,24.0
0.175,2,1.0,0,16.66
0.175,2,1.0,1,21.94
0.175,2,1.0,2,21.78
0.175,2,1.0,3,21.34
0.175,2,1.0,4,21.94
0.2,2,1.0,0,19.78
0.2,2,1.0,1,22.0
0.2,2,1.0,2,17.74
0.2,2,1.0,3,22.24
0.2,2,1.0,4,21.96
0.225,2,1.0,0,19.76
0.225,2,1.0,1,22.32
0.225,2,1.0,2,20.2
0.225,2,1.0,3,18.36
0.225,2,1.0,4,21.8
0.25,2,1.0,0,21.9
0.25,2,1.0,1,19.86
0.25,2,1.0,2,20.02
0.25,2,1.0,3,21.0
0.25,2,1.0,4,19.1
0.275,2,1.0,0,21.72
0.275,2,1.0,1,21.24
0.275,2,1.0,2,20.02
0.275,2,1.0,3,17.72
0.275,2,1.0,4,18.66
0.3,2,1.0,0,19.82
0.3,2,1.0,1,18.18
0.3,2,1.0,2,19.64
0.3,2,1.0,3,20.02
0.3,2,1.0,4,20.68
0.325,2,1.0,0,18.04
0.325,2,1.0,1,19.6
0.325,2,1.0,2,19.6
0.325,2,1.0,3,20.3
0.325,2,1.0,4,19.96
0.35,2,1.0,0,22.0
0.35,2,1.0,1,18.7
0.35,2,1.0,2,18.48
0.35,2,1.0,3,17.06
0.35,2,1.0,4,19.54
0.375,2,1.0,0,19.6
0.375,2,1.0,1,17.74
0.375,2,1.0,2,18.78
0.375,2,1.0,3,19.2
0.375,2,1.0,4,18.02
0.4,2,1.0,0,17.28
0.4,2,1.0,1,18.62
0.4,2,1.0,2,18.36
0.4,2,1.0,3,18.36
0.4,2,1.0,4,17.84
0.425,2,1.0,0,17.18
0.425,2,1.0,1,18.4
0.425,2,1.0,2,17.7
0.425,2,1.0,3,16.88
0.425,2,1.0,4,17.6
0.45,2,1.0,0,16.76
0.45,2,1.0,1,18.26
0.45,2,1.0,2,18.9
0.45,2,1.0,3,17.42
0.45,2,1.0,4,16.58
0.475,2,1.0,0,16.74
0.475,2,1.0,1,16.96
0.475,2,1.0,2,17.7
0.475,2,1.0,3,17.52
0.475,2,1.0,4,16.9
0.5,2,1.0,0,18.94
0.5,2,1.0,1,17.16
0.5,2,1.0,2,16.58
0.5,2,1.0,3,18.22
0.5,2,1.0,4,18.32
0.525,2,1.0,0,18.48
0.525,2,1.0,1,17.22
0.525,2,1.0,2,18.8
0.525,2,1.0,3,18.34
0.525,2,1.0,4,17.68
0.55,2,1.0,0,14.64
0.55,2,1.0,1,16.8
0.55,2,1.0,2,16.26
0.55,2,1.0,3,15.06
0.55,2,1.0,4,16.94
0.575,2,1.0,0,0.0
0.575,2,1.0,1,0.0
0.575,2,1.0,2,0.0
0.575,2,1.0,3,0.0
0.575,2,1.0,4,0.0
0.6,2,1.0,0,0.0
0.6,2,1.0,1,0.0
0.6,2,1.0,2,0.0
0.6,2,1.0,3,0.0
0.6,2,1.0,4,0.0
0.625,2,1.0,0,0.0
0.625,2,1.0,1,0.0
0.625,2,1.0,2,0.0
0.625,2,1.0,3,0.0
0.625,2,1.0,4,0.0
0.65,2,1.0,0,0.0
0.65,2,1.0,1,0.0
0.65,2,1.0,2,0.0
0.65,2,1.0,3,0.0
0.65,2,1.0,4,0.0
0.675,2,1.0,0,0.0
0.675,2,1.0,1,0.0
0.675,2,1.0,2,0.0
0.675,2,1.0,3,0.0
0.675,2,1.0,4,0.0
0.7,2,1.0,0,0.0
0.7,2,1.0,1,0.0
0.7,2,1.0,2,0.0
0.7,2,1.0,3,0.0
0.7,2,1.0,4,0.0
0.725,2,1.0,0,0.0
0.725,2,1.0,1,0.0
0.725,2,1.0,2,0.0
0.725,2,1.0,3,0.0
0.725,2,1.0,4,0.0
0.75,2,1.0,0,0.0
0.75,2,1.0,1,0.0
0.75,2,1.0,2,0.0
0.75,2,1.0,3,0.0
0.75,2,1.0,4,0.0
0.775,2,1.0,0,0.0
0.775,2,1.0,1,0.0
0.775,2,1.0,2,0.0
0.775,2,1.0,3,0.0
0.775,2,1.0,4,0.0
0.8,2,1.0,0,0.0
0.8,2,1.0,1,0.0
0.8,2,1.0,2,0.0
0.8,2,1.0,3,0.0
0.8,2,1.0,4,0.0
0.825,2,1.0,0,0.0
0.825,2,1.0,1,0.0
0.825,2,1.0,2,0.0
0.825,2,1.0,3,0.0
0.825,2,1.0,4,0.0
0.85,2,1.0,0,0.0
0.85,2,1.0,1,0.0
0.85,2,1.0,2,0.0
0.85,2,1.0,3,0.0
0.85,2,1.0,4,0.0
0.875,2,1.0,0,0.0
0.875,2,1.0,1,0.0
0.875,2,1.0,2,0.0
0.875,2,1.0,3,0.0
0.875,2,1.0,4,0.0
0.9,2,1.0,0,0.0
0.9,2,1.0,1,0.0
0.9,2,1.0,2,0.0
0.9,2,1.0,3,0.0
0.9,2,1.0,4,0.0
0.925,2,1.0,0,0.0
0.925,2,1.0,1,0.0
0.925,2,1.0,2,0.0
0.925,2,1.0,3,0.0
0.925,2,1.0,4,0.0
0.95,2,1.0,0,0.0
0.95,2,1.0,1,0.0
0.95,2,1.0,2,0.0
0.95,2,1.0,3,0.0
0.95,2,1.0,4,0.0
0.975,2,1.0,0,0.0
0.975,2,1.0,1,0.0
0.975,2,1.0,2,0.0
0.975,2,1.0,3,0.0
0.975,2,1.0,4,0.0
0.0,3,0.0,0,26.16
0.0,3,0.0,1,25.36
0.0,3,0.0,2,25.98
0.0,3,0.0,3,25.28
0.0,3,0.0,4,23.68
0.025,3,1.5,0,24.7
0.025,3,1.5,1,24.98
0.025,3,1.5,2,24.7
0.025,3,1.5,3,26.12
0.025,3,1.5,4,25.3
0.05,3,1.5,0,23.88
0.05,3,1.5,1,24.88
0.05,3,1.5,2,25.66
0.05,3,1.5,3,24.0
0.05,3,1.5,4,24.1
0.075,3,1.5,0,26.08
0.075,3,1.5,1,24.12
0.075,3,1.5,2,24.0
0.075,3,1.5,3,22.0
0.075,3,1.5,4,24.72
0.1,3,1.5,0,22.1
0.1,3,1.5,1,24.14
0.1,3,1.5,2,24.0
0.1,3,1.5,3,25.44
0.1,3,1.5,4,20.1
0.125,3,1.5,0,22.0
0.125,3,1.5,1,21.86
0.125,3,1.5,2,22.48
0.125,3,1.5,3,20.0
0.125,3,1.5,4,0.32
0.15,3,1.5,0,19.4
0.15,3,1.5,1,24.22
0.15,3,1.5,2,2.16
0.15,3,1.5,3,10.74
0.15,3,1.5,4,24.36
0.175,3,1.5,0,13.84
0.175,3,1.5,1,12.06
0.175,3,1.5,2,17.9
0.175,3,1.5,3,24.08
0.175,3,1.5,4,26.0
0.2,3,1.5,0,23.46
0.2,3,1.5,1,24.0
0.2,3,1.5,2,24.0
0.2,3,1.5,3,25.16
0.2,3,1.5,4,25.76
0.225,3,1.5,0,21.96
0.225,3,1.5,1,23.04
0.225,3,1.5,2,22.46
0.225,3,1.5,3,24.0
0.225,3,1.5,4,22.98
0.25,3,1.5,0,22.02
0.25,3,1.5,1,23.3
0.25,3,1.5,2,25.68
0.25,3,1.5,3,22.04
0.25,3,1.5,4,22.0
0.275,3,1.5,0,22.0
0.275,3,1.5,1,23.46
0.275,3,1.5,2,22.0
0.275,3,1.5,3,24.0
0.275,3,1.5,4,23.78
0.3,3,1.5,0,22.0
0.3,3,1.5,1,20.92
0.3,3,1.5,2,20.14
0.3,3,1.5,3,19.8
0.3,3,1.5,4,20.02
0.325,3,1.5,0,22.0
0.325,3,1.5,1,22.0
0.325,3,1.5,2,22.0
0.325,3,1.5,3,22.0
0.325,3,1.5,4,22.0
0.35,3,1.5,0,20.26
0.35,3,1.5,1,20.06
0.35,3,1.5,2,21.98
0.35,3,1.5,3,22.0
0.35,3,1.5,4,20.0
0.375,3,1.5,0,20.88
0.375,3,1.5,1,19.94
0.375,3,1.5,2,19.8
0.375,3,1.5,3,20.3
0.375,3,1.5,4,21.5
0.4,3,1.5,0,20.14
0.4,3,1.5,1,21.3
0.4,3,1.5,2,21.64
0.4,3,1.5,3,19.46
0.4,3,1.5,4,21.0
0.425,3,1.5,0,20.14
0.425,3,1.5,1,20.22
0.425,3,1.5,2,19.8
0.425,3,1.5,3,19.8
0.425,3,1.5,4,19.8
0.45,3,1.5,0,17.64
0.45,3,1.5,1,17.82
0.45,3,1.5,2,17.82
0.45,3,1.5,3,19.32
0.45,3,1.5,4,17.78
0.475,3,1.5,0,0.0
0.475,3,1.5,1,0.0
0.475,3,1.5,2,0.0
0.475,3,1.5,3,0.0
0.475,3,1.5,4,0.0
0.5,3,1.5,0,0.0
0.5,3,1.5,1,0.0
0.5,3,1.5,2,0.0
0.5,3,1.5,3,0.0
0.5,3,1.5,4,0.0
0.525,3,1.5,0,0.0
0.525,3,1.5,1,0.0
0.525,3,1.5,2,0.0
0.525,3,1.5,3,0.0
0.525,3,1.5,4,0.0
0.55,3,1.5,0,0.0
0.55,3,1.5,1,0.0
0.55,3,1.5,2,0.0
0.55,3,1.5,3,0.0
0.55,3,1.5,4,0.0
0.575,3,1.5,0,0.0
0.575,3,1.5,1,0.0
0.575,3,1.5,2,0.0
0.575,3,1.5,3,0.0
0.575,3,1.5,4,0.0
0.6,3,1.5,0,0.0
0.6,3,1.5,1,0.0
0.6,3,1.5,2,0.0
0.6,3,1.5,3,0.0
0.6,3,1.5,4,0.0
0.625,3,1.5,0,0.0
0.625,3,1.5,1,0.0
0.625,3,1.5,2,0.0
0.625,3,1.5,3,0.0
0.625,3,1.5,4,0.0
0.65,3,1.5,0,0.0
0.65,3,1.5,1,0.0
0.65,3,1.5,2,0.0
0.65,3,1.5,3,0.0
0.65,3,1.5,4,0.0
0.675,3,1.5,0,0.0
0.675,3,1.5,1,0.0
0.675,3,1.5,2,0.0
0.675,3,1.5,3,0.0
0.675,3,1.5,4,0.0
0.7,3,1.5,0,0.0
0.7,3,1.5,1,0.0
0.7,3,1.5,2,0.0
0.7,3,1.5,3,0.0
0.7,3,1.5,4,0.0
0.725,3,1.5,0,0.0
0.725,3,1.5,1,0.0
0.725,3,1.5,2,0.0
0.725,3,1.5,3,0.0
0.725,3,1.5,4,0.0
0.75,3,1.5,0,0.0
0.75,3,1.5,1,0.0
0.75,3,1.5,2,0.0
0.75,3,1.5,3,0.0
0.75,3,1.5,4,0.0
0.775,3,1.5,0,0.0
0.775,3,1.5,1,0.0
0.775,3,1.5,2,0.0
0.775,3,1.5,3,0.0
0.775,3,1.5,4,0.0
0.8,3,1.5,0,0.0
0.8,3,1.5,1,0.0
0.8,3,1.5,2,0.0
0.8,3,1.5,3,0.0
0.8,3,1.5,4,0.0
0.825,3,1.5,0,0.0
0.825,3,1.5,1,0.0
0.825,3,1.5,2,0.0
0.825,3,1.5,3,0.0
0.825,3,1.5,4,0.0
0.85,3,1.5,0,0.0
0.85,3,1.5,1,0.0
0.85,3,1.5,2,0.0
0.85,3,1.5,3,0.0
0.85,3,1.5,4,0.0
0.875,3,1.5,0,0.0
0.875,3,1.5,1,0.0
0.875,3,1.5,2,0.0
0.875,3,1.5,3,0.0
0.875,3,1.5,4,0.0
0.9,3,1.5,0,0.0
0.9,3,1.5,1,0.0
0.9,3,1.5,2,0.0
0.9,3,1.5,3,0.0
0.9,3,1.5,4,0.0
0.925,3,1.5,0,0.0
0.925,3,1.5,1,0.0
0.925,3,1.5,2,0.0
0.925,3,1.5,3,0.0
0.925,3,1.5,4,0.0
0.95,3,1.5,0,0.0
0.95,3,1.5,1,0.0
0.95,3,1.5,2,0.0
0.95,3,1.5,3,0.0
0.95,3,1.5,4,0.0
0.975,3,1.5,0,0.0
0.975,3,1.5,1,0.0
0.975,3,1.5,2,0.0
0.975,3,1.5,3,0.0
0.975,3,1.5,4,0.0
0.0,4,0.0,0,23.76
0.0,4,0.0,1,23.28
0.0,4,0.0,2,22.16
0.0,4,0.0,3,24.06
0.0,4,0.0,4,25.76
0.025,4,2.0,0,24.8
0.025,4,2.0,1,25.16
0.025,4,2.0,2,25.74
0.025,4,2.0,3,22.94
0.025,4,2.0,4,25.04
0.05,4,2.0,0,24.14
0.05,4,2.0,1,24.28
0.05,4,2.0,2,21.82
0.05,4,2.0,3,25.74
0.05,4,2.0,4,22.0
0.075,4,2.0,0,24.0
0.075,4,2.0,1,0.3
0.075,4,2.0,2,25.42
0.075,4,2.0,3,24.0
0.075,4,2.0,4,25.5
0.1,4,2.0,0,24.56
0.1,4,2.0,1,19.86
0.1,4,2.0,2,21.92
0.1,4,2.0,3,22.26
0.1,4,2.0,4,18.36
0.125,4,2.0,0,24.0
0.125,4,2.0,1,11.54
0.125,4,2.0,2,24.0
0.125,4,2.0,3,19.88
0.125,4,2.0,4,13.96
0.15,4,2.0,0,8.36
0.15,4,2.0,1,6.4
0.15,4,2.0,2,22.12
0.15,4,2.0,3,11.68
0.15,4,2.0,4,24.42
0.175,4,2.0,0,24.0
0.175,4,2.0,1,0.3
0.175,4,2.0,2,19.52
0.175,4,2.0,3,24.0
0.175,4,2.0,4,11.78
0.2,4,2.0,0,0.3
0.2,4,2.0,1,0.52
0.2,4,2.0,2,0.3
0.2,4,2.0,3,0.28
0.2,4,2.0,4,11.48
0.225,4,2.0,0,0.0
0.225,4,2.0,1,0.0
0.225,4,2.0,2,0.0
0.225,4,2.0,3,0.0
0.225,4,2.0,4,0.0
